epoch,step,full_steps,bp_flops,train_loss_ema,test_acc,test_loss,wall_s
0,468,234,87473258496,0.21242,0.9425,0.1893,0.91
1,936,468,174946516992,0.15194,0.9507,0.1615,1.74
2,1404,702,262419775488,0.11041,0.9613,0.1287,2.54
3,1872,936,349893033984,0.08724,0.9689,0.0978,3.33
4,2340,1170,437366292480,0.0705,0.9732,0.0897,4.13
5,2808,1404,524839550976,0.05404,0.975,0.0831,4.9
6,3276,1638,612312809472,0.04566,0.9768,0.0836,5.71
7,3744,1872,699786067968,0.04215,0.9784,0.0741,6.49
8,4212,2106,787259326464,0.04169,0.9785,0.0787,7.29
9,4680,2340,874732584960,0.04131,0.9786,0.0796,8.08
10,5148,2574,962205843456,0.03091,0.9806,0.0704,8.88
11,5616,2808,1049679101952,0.02996,0.9805,0.0734,9.67
12,6084,3042,1137152360448,0.03021,0.9793,0.0802,10.46
13,6552,3276,1224625618944,0.02249,0.9806,0.0775,11.31
14,7020,3510,1312098877440,0.02255,0.9815,0.0727,12.1
15,7488,3744,1399572135936,0.02072,0.9811,0.0793,12.9
16,7956,3978,1487045394432,0.02056,0.9817,0.0678,13.7
17,8424,4212,1574518652928,0.01582,0.9823,0.0761,14.49
18,8892,4446,1661991911424,0.00819,0.9817,0.0809,15.29
19,9360,4680,1749465169920,0.01221,0.9803,0.0881,16.12
