step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,50,29195501568000,2.73907,2.63788,7.61
500,100,58391003136000,2.67907,2.58091,15.09
750,150,87586504704000,2.57831,2.52517,22.57
1000,200,116782006272000,2.51129,2.48704,30.05
1250,250,145977507840000,2.48216,2.47106,37.54
1500,300,175173009408000,2.50378,2.49637,45.03
1750,350,204368510976000,2.51654,2.5305,52.52
2000,400,233564012544000,2.49054,2.47899,60.03
2250,450,262759514112000,2.45681,2.4557,67.53
2500,500,291955015680000,2.44779,2.4517,75.04
2750,550,321150517248000,2.4466,2.43993,82.54
3000,600,350346018816000,2.4344,2.43006,90.05
3250,650,379541520384000,2.41759,2.40895,97.57
3500,700,408737021952000,2.39887,2.39032,105.1
3750,750,437932523520000,2.38794,2.37796,112.61
4000,800,467128025088000,2.3804,2.37094,120.12
4250,850,496323526656000,2.37102,2.35913,127.63
4500,900,525519028224000,2.3655,2.35402,135.16
4750,950,554714529792000,2.36477,2.35234,142.69
5000,1000,583910031360000,2.36569,2.35201,150.21
