step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,0,14699986944000,2.61062,2.51289,6.3
500,0,29399973888000,2.48572,2.46473,12.44
750,0,44099960832000,2.4093,2.33939,18.59
1000,0,58799947776000,2.23737,2.15237,24.75
1250,0,73499934720000,2.13075,2.08174,30.91
1500,0,88199921664000,2.06381,2.02689,37.07
1750,0,102899908608000,1.99842,1.96931,43.23
2000,0,117599895552000,1.93829,1.93873,49.39
2250,0,132299882496000,1.89569,1.91055,55.56
2500,0,146999869440000,1.86468,1.89008,61.74
2750,0,161699856384000,1.83855,1.86762,67.89
3000,0,176399843328000,1.82185,1.86217,74.05
3250,0,191099830272000,1.81141,1.85312,80.21
3500,0,205799817216000,1.79892,1.84443,86.38
3750,0,220499804160000,1.7921,1.84455,92.54
4000,0,235199791104000,1.78603,1.84017,98.7
4250,250,322377351168000,1.76863,1.8283,111.66
4500,500,409554911232000,1.76609,1.82342,124.62
4750,750,496732471296000,1.76168,1.82288,137.57
5000,1000,583910031360000,1.76292,1.82274,150.52
