step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,100,75581148364800,2.52208,2.46821,11.6
500,100,116373061632000,2.41335,2.40192,19.99
750,100,131073048576000,2.38704,2.39153,26.06
1000,100,145773035520000,2.37022,2.38308,32.15
1250,100,160473022464000,2.35594,2.36987,38.26
1500,100,175173009408000,2.33964,2.36414,44.38
1750,100,189872996352000,2.32429,2.34738,50.53
2000,100,204572983296000,2.30982,2.33612,56.69
2250,100,219272970240000,2.29341,2.32375,62.87
2500,100,233972957184000,2.28084,2.31279,69.06
2750,100,248672944128000,2.26917,2.29649,75.24
3000,100,263372931072000,2.25318,2.28241,81.43
3250,100,278072918016000,2.24144,2.26805,87.62
3500,100,292772904960000,2.22867,2.25904,93.82
3750,100,307472891904000,2.22323,2.24791,100.0
4000,100,322172878848000,2.21581,2.24314,106.2
4250,100,336872865792000,2.21118,2.23566,112.39
4500,100,351572852736000,2.20643,2.23283,118.57
4750,100,366272839680000,2.2056,2.2321,124.75
5000,100,380972826624000,2.20825,2.23191,130.92
