step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,0,14699986944000,2.60947,2.51102,6.3
500,50,43895488512000,2.48941,2.44512,13.81
750,50,58595475456000,2.36033,2.26577,19.96
1000,50,73295462400000,2.21597,2.12808,26.11
1250,50,87995449344000,2.13961,2.0796,32.27
1500,100,117190950912000,2.07037,2.0319,39.79
1750,150,146386452480000,2.00018,1.97118,47.31
2000,150,161086439424000,1.92957,1.9191,53.48
2250,200,190281940992000,1.86637,1.87495,61.0
2500,250,219477442560000,1.82449,1.84808,68.53
2750,307,250702316175360,1.79319,1.83309,76.26
3000,350,277868445696000,1.76863,1.81698,83.6
3250,400,307063947264000,1.75474,1.80401,91.12
3500,400,321763934208000,1.74088,1.79797,97.31
3750,450,350959435776000,1.7316,1.79325,104.84
4000,450,365659422720000,1.72976,1.78612,111.02
4250,450,380359409664000,1.72397,1.78479,117.19
4500,500,409554911232000,1.7238,1.78325,124.72
4750,500,424254898176000,1.7247,1.78287,130.89
5000,500,438954885120000,1.72472,1.78295,137.06
