step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,250,87328555008000,2.52916,2.46296,31.31
500,500,174657110016000,2.25685,2.17007,62.34
750,600,218499121152000,2.04915,2.0406,88.19
1000,600,233350103040000,1.99406,2.0014,110.56
1250,600,248201084928000,1.94569,1.95752,132.92
1500,600,263052066816000,1.90108,1.92639,155.29
1750,600,277903048704000,1.86368,1.89296,178.24
2000,600,292754030592000,1.83609,1.87041,200.61
2250,600,307605012480000,1.80604,1.85122,222.98
2500,600,322455994368000,1.78404,1.83043,245.35
2750,600,337306976256000,1.76942,1.81112,267.72
3000,600,352157958144000,1.74843,1.79979,290.09
3250,600,367008940032000,1.73332,1.78219,312.45
3500,600,381859921920000,1.7155,1.7739,334.8
3750,600,396710903808000,1.70724,1.76187,357.16
4000,600,411561885696000,1.6943,1.75258,374.79
4250,600,426412867584000,1.68429,1.74403,390.43
4500,600,441263849472000,1.67099,1.73911,406.84
4750,600,456114831360000,1.66459,1.73284,423.26
5000,600,470965813248000,1.65836,1.72612,439.69
5250,600,485816795136000,1.82629,1.73361,456.11
5500,600,500667777024000,1.77669,1.70444,472.54
5750,600,515518758912000,1.74998,1.68615,488.97
6000,600,530369740800000,1.73136,1.66896,505.39
6250,600,545220722688000,1.72033,1.66076,521.8
6500,600,560071704576000,1.70685,1.65176,538.23
6750,600,574922686464000,1.697,1.64536,554.64
7000,600,589773668352000,1.69091,1.63939,571.05
7250,600,604624650240000,1.68335,1.632,587.47
7500,600,619475632128000,1.67779,1.63019,603.9
7750,600,634326614016000,1.67234,1.62613,620.31
8000,600,649177595904000,1.6745,1.62421,636.7
8250,600,664028577792000,1.66896,1.62066,653.05
8500,600,678879559680000,1.66808,1.62098,669.42
8750,600,693730541568000,1.66501,1.61863,685.78
9000,600,708581523456000,1.66418,1.61788,702.14
9250,600,723432505344000,1.66258,1.61783,718.49
9500,600,738283487232000,1.66354,1.61721,734.85
9750,600,753134469120000,1.66325,1.61715,751.2
10000,600,767985451008000,1.65985,1.61717,767.56
