step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,0,14699986944000,2.61012,2.51206,6.28
500,52,42946510454784,2.47937,2.45609,13.84
750,100,70150992691200,2.38147,2.31073,21.28
1000,150,97876495564800,2.19707,2.13701,28.79
1250,150,112576482508800,2.08431,2.05911,34.94
1500,200,140301985382400,2.00233,2.00119,42.46
1750,200,155001972326400,1.93679,1.94494,48.61
2000,200,169701959270400,1.88451,1.90148,54.78
2250,250,197427462144000,1.83783,1.86625,62.28
2500,250,212127449088000,1.80099,1.84455,68.44
2750,250,226827436032000,1.78173,1.82685,74.6
3000,250,241527422976000,1.75998,1.8168,80.76
3250,250,256227409920000,1.74755,1.80415,86.94
3500,250,270927396864000,1.73636,1.8019,93.1
3750,250,285627383808000,1.73357,1.79398,99.26
4000,300,313352886681600,1.72771,1.79046,106.78
4250,300,328052873625600,1.72452,1.78735,112.94
4500,300,342752860569600,1.71938,1.78764,119.1
4750,300,357452847513600,1.72003,1.78688,125.27
5000,300,372152834457600,1.72232,1.78689,131.43
