step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,0,14850981888000,2.63419,2.51421,16.58
500,0,29701963776000,2.49314,2.46754,32.94
750,0,44552945664000,2.45225,2.41478,49.28
1000,0,59403927552000,2.28855,2.18541,65.63
1250,0,74254909440000,2.13696,2.0428,81.97
1500,0,89105891328000,2.02614,1.96314,98.31
1750,0,103956873216000,1.95264,1.91086,114.66
2000,0,118807855104000,1.90783,1.88595,132.28
2250,0,133658836992000,1.86876,1.86532,148.67
2500,0,148509818880000,1.84261,1.8447,165.01
2750,0,163360800768000,1.82588,1.83238,181.35
3000,0,178211782656000,1.80217,1.82295,197.68
3250,0,193062764544000,1.7738,1.80632,214.01
3500,0,207913746432000,1.74292,1.79625,230.35
3750,0,222764728320000,1.72512,1.78346,246.7
4000,0,237615710208000,1.70779,1.76583,259.56
4250,0,252466692096000,1.69435,1.75578,281.87
4500,0,267317673984000,1.6795,1.74736,304.22
4750,0,282168655872000,1.6708,1.74155,323.99
5000,0,297019637760000,1.66404,1.73403,340.38
5250,0,311870619648000,1.78566,1.69585,356.79
5500,0,326721601536000,1.73558,1.66507,373.16
5750,0,341572583424000,1.70975,1.64527,389.53
6000,0,356423565312000,1.69155,1.63057,405.87
6250,0,371274547200000,1.68362,1.62169,422.21
6500,0,386125529088000,1.67106,1.61173,438.54
6750,0,400976510976000,1.66184,1.60743,454.88
7000,0,415827492864000,1.65662,1.60202,471.27
7250,0,430678474752000,1.65015,1.59623,487.66
7500,0,445529456640000,1.6463,1.59517,504.05
7750,0,460380438528000,1.64178,1.5917,520.44
8000,0,475231420416000,1.64408,1.58888,536.84
8250,0,490082402304000,1.64054,1.58674,553.22
8500,0,504933384192000,1.63867,1.58623,569.61
8750,0,519784366080000,1.63507,1.58474,586.0
9000,0,534635347968000,1.63525,1.58387,602.38
9250,250,621963902976000,1.63184,1.58081,626.55
9500,500,709292457984000,1.63002,1.57982,650.73
9750,750,796621012992000,1.62886,1.5793,674.81
10000,1000,883949568000000,1.62638,1.57924,699.0
