step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,0,14850981888000,2.63419,2.51421,16.6
500,0,29701963776000,2.49314,2.46754,32.96
750,0,44552945664000,2.45225,2.41478,49.3
1000,0,59403927552000,2.28855,2.18541,65.66
1250,0,74254909440000,2.13696,2.0428,82.0
1500,0,89105891328000,2.02614,1.96314,98.34
1750,0,103956873216000,1.95264,1.91086,114.68
2000,0,118807855104000,1.90783,1.88595,131.01
2250,0,133658836992000,1.86876,1.86532,147.34
2500,0,148509818880000,1.84261,1.8447,163.67
2750,0,163360800768000,1.82588,1.83238,180.02
3000,0,178211782656000,1.80217,1.82295,196.34
3250,0,193062764544000,1.7738,1.80632,212.68
3500,0,207913746432000,1.74292,1.79625,229.01
3750,0,222764728320000,1.72512,1.78346,245.36
4000,0,237615710208000,1.70779,1.76583,261.69
4250,0,252466692096000,1.69435,1.75578,278.02
4500,0,267317673984000,1.6795,1.74736,294.33
4750,0,282168655872000,1.6708,1.74155,310.64
5000,0,297019637760000,1.66404,1.73403,326.96
5250,0,311870619648000,1.78566,1.69585,343.27
5500,0,326721601536000,1.73558,1.66507,359.6
5750,0,341572583424000,1.70975,1.64527,375.92
6000,0,356423565312000,1.69155,1.63057,392.24
6250,0,371274547200000,1.68362,1.62169,408.56
6500,0,386125529088000,1.67106,1.61173,424.88
6750,0,400976510976000,1.66184,1.60743,441.2
7000,0,415827492864000,1.65662,1.60202,453.96
7250,0,430678474752000,1.65015,1.59623,470.3
7500,0,445529456640000,1.6463,1.59517,489.22
7750,0,460380438528000,1.64178,1.5917,506.17
8000,0,475231420416000,1.64408,1.58888,523.19
8250,0,490082402304000,1.64054,1.58674,540.06
8500,0,504933384192000,1.63867,1.58623,557.15
8750,0,519784366080000,1.63507,1.58474,573.49
9000,0,534635347968000,1.63525,1.58387,589.84
9250,250,621963902976000,1.63184,1.58081,615.35
9500,500,709292457984000,1.63002,1.57982,639.52
9750,750,796621012992000,1.62886,1.5793,663.71
10000,1000,883949568000000,1.62638,1.57924,687.89
