step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,0,14699986944000,2.61012,2.51206,6.27
500,50,43895488512000,2.48609,2.45457,13.76
750,50,58595475456000,2.35979,2.2688,19.9
1000,50,73295462400000,2.19368,2.13325,26.05
1250,50,87995449344000,2.09884,2.07243,32.21
1500,50,102695436288000,2.0373,2.04208,38.39
1750,50,117395423232000,1.96772,1.96626,44.55
2000,50,132095410176000,1.90347,1.91648,50.71
2250,100,161290911744000,1.83652,1.8733,58.24
2500,200,204981927936000,1.78784,1.84232,67.1
2750,256,235916891258880,1.76085,1.82269,74.78
3000,300,263372931072000,1.73557,1.80445,82.15
3250,350,292568432640000,1.72071,1.78931,89.66
3500,350,307268419584000,1.70907,1.78693,95.82
3750,400,336463921152000,1.70497,1.7768,103.34
4000,400,351163908096000,1.70049,1.77304,109.51
4250,400,365863895040000,1.69763,1.76984,115.67
4500,450,395059396608000,1.69201,1.77007,123.22
4750,450,409759383552000,1.69303,1.76964,129.39
5000,450,424459370496000,1.69567,1.76956,135.55
