step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,50,29195501568000,2.59893,2.49189,7.64
500,103,59260734013440,2.45854,2.44207,15.26
750,200,102082019328000,2.32783,2.26257,24.04
1000,300,145773035520000,2.15402,2.08781,32.9
1250,358,177287819427840,2.00922,2.00051,40.62
1500,450,218659553280000,1.89092,1.90728,49.3
1750,550,262350569472000,1.81357,1.85003,58.18
2000,613,295314904842240,1.74841,1.8156,66.05
2250,700,335237087232000,1.6957,1.76789,74.58
2500,800,378928103424000,1.66273,1.73887,83.45
2750,868,413341990256640,1.63359,1.72149,91.46
3000,950,451814621184000,1.61058,1.70176,99.86
3250,1050,495505637376000,1.5946,1.68683,108.73
3500,1123,531369075671040,1.57944,1.67866,116.88
3750,1200,568392155136000,1.56828,1.67249,125.14
4000,1300,612083171328000,1.56413,1.66408,134.01
4250,1378,649396161085440,1.55726,1.66176,142.29
4500,1450,684969689088000,1.55568,1.65943,150.41
4750,1550,728660705280000,1.55651,1.65912,159.28
5000,1633,767423246499840,1.55635,1.6591,167.69
