step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,250,87275077632000,2.52402,2.45301,13.04
500,500,174550155264000,2.22858,2.14406,25.94
750,750,261825232896000,1.93115,1.92743,38.85
1000,1000,349100310528000,1.74595,1.79021,51.77
1250,1250,436375388160000,1.62365,1.69916,64.7
1500,1500,523650465792000,1.53534,1.63804,77.64
1750,1750,610925543424000,1.47768,1.59015,90.59
2000,2000,698200621056000,1.42661,1.56515,103.55
2250,2250,785475698688000,1.38204,1.53663,116.5
2500,2500,872750776320000,1.35114,1.50853,129.45
2750,2750,960025853952000,1.32182,1.50112,142.42
3000,3000,1047300931584000,1.29855,1.49154,155.38
3250,3250,1134576009216000,1.27571,1.47773,168.33
3500,3500,1221851086848000,1.25295,1.47232,181.27
3750,3750,1309126164480000,1.23417,1.47266,194.22
4000,4000,1396401242112000,1.21728,1.47435,207.16
4250,4250,1483676319744000,1.19805,1.47133,220.11
4500,4500,1570951397376000,1.18275,1.46902,233.05
4750,4750,1658226475008000,1.16919,1.47171,246.0
5000,5000,1745501552640000,1.1548,1.47451,258.94
5250,5250,1832776630272000,1.14112,1.47447,271.87
5500,5500,1920051707904000,1.73738,1.56317,284.82
5750,5750,2007326785536000,1.28429,1.28078,297.75
6000,6000,2094601863168000,1.14202,1.18587,310.69
6250,6250,2181876940800000,1.06987,1.12603,323.62
6500,6500,2269152018432000,1.01818,1.08632,336.56
6750,6750,2356427096064000,0.98739,1.05507,349.49
7000,7000,2443702173696000,0.95773,1.03324,362.43
7250,7250,2530977251328000,0.93628,1.02013,375.37
7500,7500,2618252328960000,0.91903,1.00557,388.31
7750,7750,2705527406592000,0.9051,0.99949,401.24
8000,8000,2792802484224000,0.89402,0.98846,414.18
8250,8250,2880077561856000,0.89065,0.98447,427.12
8500,8500,2967352639488000,0.88448,0.98115,440.08
8750,8750,3054627717120000,0.88156,0.97725,453.04
9000,9000,3141902794752000,0.87531,0.97655,465.99
9250,9250,3229177872384000,0.87666,0.97475,478.94
9500,9500,3316452950016000,0.87,0.97465,491.88
9750,9750,3403728027648000,0.86913,0.97435,504.84
10000,10000,3491003105280000,0.87435,0.97435,517.79
