step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,250,87177560064000,2.51309,2.4519,24.54
500,300,116373061632000,2.39955,2.39256,42.47
750,300,131073048576000,2.3774,2.3778,58.84
1000,300,145773035520000,2.35724,2.36589,75.21
1250,300,160473022464000,2.33798,2.35788,91.57
1500,300,175173009408000,2.32575,2.35375,107.93
1750,300,189872996352000,2.31179,2.33526,125.62
2000,300,204572983296000,2.29723,2.33232,141.96
2250,300,219272970240000,2.2897,2.32822,158.31
2500,300,233972957184000,2.28317,2.31936,174.65
2750,300,248672944128000,2.27237,2.30967,190.99
3000,300,263372931072000,2.26695,2.30906,207.32
3250,300,278072918016000,2.26567,2.30181,223.64
3500,300,292772904960000,2.25901,2.29557,239.96
3750,300,307472891904000,2.25574,2.29486,256.45
4000,300,322172878848000,2.25082,2.29228,273.92
4250,300,336872865792000,2.24633,2.28969,290.26
4500,300,351572852736000,2.24994,2.28886,306.59
4750,300,366272839680000,2.24811,2.28893,322.93
5000,300,380972826624000,2.24926,2.28921,339.27
