step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
200,0,11880785510400,2.76868,2.53096,20.22
400,50,38257085644800,2.51589,2.47598,42.63
600,100,64633385779200,2.43406,2.39015,65.08
800,103,77383902167040,2.36167,2.55946,86.59
1000,150,102890471424000,2.18859,2.12089,108.18
1200,150,114771256934400,2.09312,2.05006,128.58
1400,200,141147557068800,1.99974,1.96353,151.16
1600,200,153028342579200,1.92637,1.91275,171.15
1800,200,164909128089600,1.87303,1.8786,191.35
2000,200,176789913600000,1.82763,1.85339,211.45
2200,205,190120250572800,1.79066,1.81808,232.81
2400,250,215046999244800,1.74746,1.79453,254.33
2600,250,226927784755200,1.72464,1.77655,274.31
2800,250,238808570265600,1.70362,1.75669,295.75
3000,250,250689355776000,1.6863,1.75444,314.85
3200,250,262570141286400,1.67252,1.74147,334.88
3400,250,274450926796800,1.66195,1.72692,354.87
3600,250,286331712307200,1.64883,1.72203,374.88
3800,250,298212497817600,1.64103,1.71063,394.99
4000,300,324588797952000,1.632,1.70289,416.82
4200,300,336469583462400,1.61692,1.69786,436.86
4400,300,348350368972800,1.61146,1.69511,456.9
4600,300,360231154483200,1.6061,1.68445,476.95
4800,300,372111939993600,1.60135,1.67853,497.12
5000,300,383992725504000,1.59787,1.67833,518.51
5200,300,395873511014400,1.59037,1.6728,538.51
5400,300,407754296524800,1.58863,1.66795,558.5
5600,300,419635082035200,1.75888,1.65553,578.49
5800,300,431515867545600,1.70545,1.62399,598.52
6000,350,457892167680000,1.67882,1.60278,620.3
6200,350,469772953190400,1.65339,1.58768,640.38
6400,350,481653738700800,1.63995,1.57775,660.35
6600,350,493534524211200,1.62898,1.57076,680.32
6800,350,505415309721600,1.6237,1.56478,700.09
7000,350,517296095232000,1.61457,1.55789,725.52
7200,350,529176880742400,1.61072,1.5573,750.29
7400,350,541057666252800,1.60815,1.55116,774.89
7600,350,552938451763200,1.60127,1.54881,794.87
7800,350,564819237273600,1.59836,1.54698,814.85
8000,350,576700022784000,1.5975,1.54322,835.01
8200,400,603076322918400,1.59174,1.54083,856.72
8400,400,614957108428800,1.59651,1.54004,876.69
8600,400,626837893939200,1.59124,1.53738,896.64
8800,400,638718679449600,1.58945,1.53742,916.59
9000,400,650599464960000,1.59111,1.5372,936.67
9200,400,662480250470400,1.58403,1.53704,956.76
9400,400,674361035980800,1.58778,1.53586,976.72
9600,400,686241821491200,1.58933,1.53618,996.7
9800,400,698122607001600,1.5875,1.53599,1016.69
10000,400,710003392512000,1.58765,1.53596,1036.71
