step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,250,87328555008000,2.52909,2.45752,33.08
500,500,174657110016000,2.23053,2.13946,66.17
750,600,218499121152000,2.02086,2.02259,94.2
1000,600,233350103040000,1.97622,1.99054,118.72
1250,600,248201084928000,1.9334,1.96282,143.27
1500,600,263052066816000,1.90057,1.92996,169.17
1750,600,277903048704000,1.86794,1.89391,193.75
2000,600,292754030592000,1.83813,1.87483,218.33
2250,600,307605012480000,1.81581,1.84997,242.8
2500,600,322455994368000,1.79719,1.83545,267.38
2750,600,337306976256000,1.77615,1.80791,291.99
3000,600,352157958144000,1.76187,1.80398,316.6
3250,600,367008940032000,1.74791,1.78526,341.14
3500,600,381859921920000,1.73044,1.77123,365.9
3750,600,396710903808000,1.71793,1.7653,390.51
4000,600,411561885696000,1.70554,1.75099,415.11
4250,600,426412867584000,1.68881,1.74641,441.01
4500,600,441263849472000,1.68181,1.73653,465.57
4750,600,456114831360000,1.67135,1.73257,490.07
5000,600,470965813248000,1.66308,1.72223,515.86
5250,600,485816795136000,1.82678,1.73361,547.3
5500,600,500667777024000,1.77485,1.69776,578.31
5750,600,515518758912000,1.74815,1.68037,608.96
6000,600,530369740800000,1.72299,1.66268,640.87
6250,600,545220722688000,1.70641,1.65023,669.5
6500,600,560071704576000,1.7003,1.63877,700.12
6750,600,574922686464000,1.68452,1.63252,732.04
7000,600,589773668352000,1.67674,1.62408,762.56
7250,600,604624650240000,1.67004,1.61995,793.15
7500,600,619475632128000,1.66578,1.61626,823.76
7750,600,634326614016000,1.65896,1.61142,855.69
8000,600,649177595904000,1.65562,1.60857,886.2
8250,600,664028577792000,1.65425,1.60675,916.83
8500,600,678879559680000,1.6498,1.60372,949.34
8750,600,693730541568000,1.64946,1.60411,979.99
9000,600,708581523456000,1.64785,1.60216,1010.59
9250,600,723432505344000,1.6449,1.60172,1041.17
9500,600,738283487232000,1.64708,1.60145,1073.02
9750,600,753134469120000,1.64805,1.60129,1103.64
10000,600,767985451008000,1.64724,1.60128,1134.23
