step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,0,14850981888000,2.63398,2.51378,25.26
500,52,44777298984960,2.47922,2.45991,52.27
750,100,73543974912000,2.39878,2.37184,78.34
1000,150,102890471424000,2.25997,2.1846,104.55
1250,150,117741453312000,2.11001,2.07339,130.36
1500,200,147087949824000,1.98503,1.96977,156.57
1750,200,161938931712000,1.90654,1.91303,180.97
2000,200,176789913600000,1.84665,1.88175,206.8
2250,250,206136410112000,1.80587,1.84502,236.13
2500,250,220987392000000,1.76092,1.81319,266.61
2750,250,235838373888000,1.73333,1.78194,296.98
3000,250,250689355776000,1.71652,1.77329,328.77
3250,250,265540337664000,1.70131,1.75574,356.84
3500,250,280391319552000,1.68371,1.74442,373.13
3750,250,295242301440000,1.66924,1.73465,390.74
4000,300,324588797952000,1.65026,1.7155,408.54
4250,300,339439779840000,1.62812,1.70435,424.83
4500,300,354290761728000,1.62309,1.69928,441.98
4750,300,369141743616000,1.61399,1.69823,458.74
5000,300,383992725504000,1.60738,1.68741,474.95
5250,300,398843707392000,1.74711,1.67214,491.26
5500,300,413694689280000,1.69542,1.63958,508.85
5750,300,428545671168000,1.67326,1.62595,525.16
6000,350,457892167680000,1.65136,1.60898,542.99
6250,350,472743149568000,1.63166,1.59631,560.53
6500,350,487594131456000,1.6273,1.58599,576.84
6750,350,502445113344000,1.61476,1.58046,593.14
7000,350,517296095232000,1.60812,1.5731,609.44
7250,350,532147077120000,1.60479,1.57084,616.91
7500,350,546998059008000,1.60086,1.567,623.07
7750,350,561849040896000,1.59541,1.5644,629.22
8000,350,576700022784000,1.59315,1.56108,635.38
8250,400,606046519296000,1.59028,1.55825,642.91
8500,400,620897501184000,1.58666,1.55623,649.08
8750,400,635748483072000,1.58476,1.55592,655.23
9000,400,650599464960000,1.58436,1.55496,661.38
9250,400,665450446848000,1.58249,1.55422,667.54
9500,400,680301428736000,1.58432,1.55403,673.7
9750,400,695152410624000,1.58572,1.55383,679.86
10000,400,710003392512000,1.58527,1.55379,686.02
