step,full_steps,bp_flops,train_loss_ema,val_loss,wall_s
250,250,87275077632000,2.52265,2.45492,13.03
500,500,174550155264000,2.24337,2.1641,25.93
750,600,218338689024000,2.04168,2.03666,34.77
1000,600,233136193536000,1.99259,2.00375,40.92
1250,600,247933698048000,1.95042,1.9604,47.07
1500,600,262731202560000,1.90688,1.93172,53.22
1750,600,277528707072000,1.86849,1.89311,59.37
2000,600,292326211584000,1.83963,1.86691,65.52
2250,600,307123716096000,1.80773,1.84959,71.69
2500,600,321921220608000,1.7838,1.82752,77.87
2750,600,336718725120000,1.76684,1.80673,84.03
3000,600,351516229632000,1.74263,1.79673,90.19
3250,600,366313734144000,1.72413,1.7733,96.35
3500,600,381111238656000,1.70366,1.76543,102.51
3750,600,395908743168000,1.6916,1.74771,108.67
4000,600,410706247680000,1.67741,1.73956,114.83
4250,600,425503752192000,1.66535,1.73018,120.99
4500,600,440301256704000,1.65123,1.72492,127.15
4750,600,455098761216000,1.64355,1.71774,133.32
5000,600,469896265728000,1.63628,1.71033,139.48
5250,600,484693770240000,1.62992,1.70576,145.64
5500,600,499491274752000,2.25935,2.07726,151.8
5750,600,514288779264000,1.91991,1.79334,157.96
6000,600,529086283776000,1.80798,1.70926,164.12
6250,600,543883788288000,1.74806,1.65326,170.28
6500,600,558681292800000,1.71046,1.62244,176.44
6750,600,573478797312000,1.68436,1.60108,182.59
7000,600,588276301824000,1.6601,1.57927,188.77
7250,600,603073806336000,1.64485,1.56634,194.95
7500,600,617871310848000,1.63261,1.55675,201.11
7750,600,632668815360000,1.62569,1.54503,207.26
8000,600,647466319872000,1.61783,1.53879,213.41
8250,600,662263824384000,1.60122,1.53506,219.57
8500,600,677061328896000,1.60283,1.53024,225.73
8750,600,691858833408000,1.59773,1.52813,231.91
9000,600,706656337920000,1.59315,1.52649,238.07
9250,600,721453842432000,1.58835,1.52468,244.22
9500,600,736251346944000,1.5922,1.52444,250.37
9750,600,751048851456000,1.58473,1.52412,256.52
10000,600,765846355968000,1.58593,1.52409,262.68
