epoch,step,full_steps,bp_flops,train_loss_ema,test_acc,test_loss,wall_s
0,390,0,26683637760,1.90212,0.3351,1.8614,0.79
1,780,0,53367275520,1.79461,0.3614,1.7785,1.44
2,1170,0,80050913280,1.73962,0.3783,1.7306,2.08
3,1560,0,106734551040,1.71072,0.3888,1.7095,2.72
4,1950,0,133418188800,1.67937,0.4046,1.6822,3.37
5,2340,0,160101826560,1.65334,0.3959,1.6979,4.02
6,2730,0,186785464320,1.64097,0.405,1.6702,4.67
7,3120,0,213469102080,1.61813,0.4127,1.6376,5.32
8,3510,0,240152739840,1.60097,0.4192,1.6273,5.99
9,3900,0,266836377600,1.58379,0.4196,1.6311,6.65
10,4290,0,293520015360,1.56619,0.4214,1.617,7.32
11,4680,0,320203653120,1.54291,0.4268,1.6096,7.98
12,5070,0,346887290880,1.54148,0.4236,1.6068,8.63
13,5460,0,373570928640,1.52421,0.4252,1.601,9.25
14,5850,0,400254566400,1.51945,0.4332,1.587,9.9
15,6240,0,426938204160,1.49634,0.4272,1.5852,10.57
16,6630,0,453621841920,1.46738,0.4371,1.5792,11.22
17,7020,0,480305479680,1.47333,0.4247,1.6006,11.9
18,7410,0,506989117440,1.46749,0.4353,1.5633,12.52
19,7800,0,533672755200,1.4523,0.4397,1.5574,13.19
20,8190,0,560356392960,1.41209,0.4359,1.5761,13.85
21,8580,0,587040030720,1.40262,0.4428,1.5504,14.49
22,8970,0,613723668480,1.41494,0.4442,1.5562,15.14
23,9360,0,640407306240,1.40664,0.4411,1.5706,15.79
24,9750,390,876470599680,1.60043,0.4372,1.5421,16.56
25,10140,780,1112533893120,1.4537,0.4921,1.4549,17.29
26,10530,1170,1348597186560,1.34972,0.5101,1.3825,18.01
27,10920,1560,1584660480000,1.26899,0.5123,1.3969,18.71
28,11310,1950,1820723773440,1.16718,0.5207,1.3631,19.44
29,11700,2340,2056787066880,1.09502,0.5316,1.3607,20.14
