epoch,step,full_steps,bp_flops,train_loss_ema,test_acc,test_loss,wall_s
0,390,78,68559568896,1.79635,0.3608,1.7667,0.81
1,780,156,137119137792,1.68506,0.4013,1.6467,1.48
2,1170,234,205678706688,1.64973,0.4002,1.706,2.11
3,1560,312,274238275584,1.59089,0.4251,1.593,2.77
4,1950,390,342797844480,1.53081,0.4494,1.5325,3.42
5,2340,468,411357413376,1.50044,0.4515,1.552,4.13
6,2730,546,479916982272,1.43904,0.4825,1.4738,4.79
7,3120,624,548476551168,1.46772,0.4579,1.5289,5.45
8,3510,702,617036120064,1.40542,0.4861,1.4375,6.19
9,3900,780,685595688960,1.37985,0.4818,1.4661,6.86
10,4290,858,754155257856,1.37106,0.4931,1.4346,7.56
11,4680,936,822714826752,1.31838,0.505,1.3959,8.24
12,5070,1014,891274395648,1.29131,0.5037,1.4087,8.92
13,5460,1092,959833964544,1.30885,0.4949,1.4185,9.65
14,5850,1170,1028393533440,1.31935,0.4976,1.4244,10.32
15,6240,1248,1096953102336,1.27338,0.5101,1.4,11.01
16,6630,1326,1165512671232,1.23178,0.5236,1.3697,11.69
17,7020,1404,1234072240128,1.22914,0.5163,1.3761,12.39
18,7410,1482,1302631809024,1.21384,0.5203,1.3776,13.07
19,7800,1560,1371191377920,1.19584,0.5237,1.3636,13.74
20,8190,1638,1439750946816,1.15656,0.5239,1.3884,14.43
21,8580,1716,1508310515712,1.11774,0.5254,1.3703,15.11
22,8970,1794,1576870084608,1.1386,0.5286,1.352,15.77
23,9360,1872,1645429653504,1.1187,0.5269,1.3578,16.5
24,9750,1950,1713989222400,1.09868,0.5242,1.3821,17.16
25,10140,2028,1782548791296,1.07416,0.5338,1.3739,17.86
26,10530,2106,1851108360192,1.05547,0.5334,1.3923,18.59
27,10920,2184,1919667929088,1.0409,0.5276,1.3895,19.26
28,11310,2262,1988227497984,1.01104,0.5368,1.3699,19.99
29,11700,2340,2056787066880,1.02023,0.5417,1.3739,20.72
