epoch,step,full_steps,bp_flops,train_loss_ema,test_acc,test_loss,wall_s
0,390,20,37421056000,1.86949,0.3435,1.8254,0.84
1,780,39,74305241088,1.76696,0.3714,1.7206,1.51
2,1170,59,111726297088,1.81497,0.358,1.7899,2.17
3,1560,78,148610482176,1.83647,0.3438,1.7738,2.81
4,1950,98,186031538176,1.77552,0.3604,1.7508,3.47
5,2340,117,222915723264,1.72597,0.395,1.6937,4.12
6,2730,137,260336779264,1.6648,0.4181,1.6334,4.8
7,3120,156,297220964352,1.66314,0.4051,1.6553,5.47
8,3510,176,334642020352,1.64464,0.4022,1.6448,6.17
9,3900,195,371526205440,1.62937,0.4126,1.6606,6.84
10,4290,215,408947261440,1.70421,0.3795,1.7312,7.5
11,4680,234,445831446528,1.65997,0.4146,1.6387,8.21
12,5070,254,483252502528,1.59461,0.4289,1.6067,8.89
13,5460,273,520136687616,1.61657,0.4225,1.6121,9.55
14,5850,293,557557743616,1.60233,0.4236,1.6096,10.2
15,6240,312,594441928704,1.57514,0.4247,1.6147,10.86
16,6630,332,631862984704,1.57335,0.4115,1.6406,11.5
17,7020,351,668747169792,1.56921,0.4299,1.5899,12.16
18,7410,371,706168225792,1.54514,0.4392,1.5696,12.88
19,7800,390,743052410880,1.54141,0.4362,1.58,13.58
20,8190,410,780473466880,1.52075,0.4388,1.5684,14.25
21,8580,429,817357651968,1.53062,0.4492,1.5537,14.91
22,8970,449,854778707968,1.50486,0.433,1.5872,15.6
23,9360,468,891662893056,1.53817,0.4507,1.5549,16.28
24,9750,488,929083949056,1.53924,0.4507,1.5713,17.02
25,10140,507,965968134144,1.51657,0.4468,1.5391,17.68
26,10530,527,1003389190144,1.49092,0.4609,1.5138,18.32
27,10920,546,1040273375232,1.48503,0.4617,1.5248,18.99
28,11310,566,1077694431232,1.49878,0.4527,1.5326,19.65
29,11700,585,1114578616320,1.48502,0.4605,1.5077,20.32
